X,Y,Cluster
-6.769931830895051,-5.8309138761342325,1
5.089975479666532,-9.05278592647904,2
-0.8652362106332565,1.2446416401302598,0
-2.2021269649243873,0.9481632634264472,0
-3.867201958382539,2.980051481493214,3
-4.628584661163668,-6.455660985472874,1
-0.18322906206492684,1.7919396073595117,0
-4.07982562756104,3.7618702760244,3
-6.856183864479133,-4.758760944397221,1
-5.834423915835697,-4.3153637045573205,1
-6.914344919414427,2.69080258230275,3
-4.306580499884452,-5.533482978997034,1
-2.1268588950353755,-0.10572518979654788,0
-6.133354165157565,3.6068033572287868,3
-1.5147885393594336,3.139908243896289,0
-5.333093273183992,-6.353363215610887,1
-4.077171621037113,-5.439926686569359,1
4.436464753118516,-7.8773960513970325,2
-4.014768569962295,-5.837725016442096,1
-5.533265063492394,2.7188993114929545,3
-5.321351590882781,3.150909191263487,3
-0.3430270630894974,3.413419693586578,0
-4.555607825479931,3.642434758882124,3
-3.661530554438447,-5.051993919729985,1
-3.3250726155167634,3.0852450682860697,3
-6.335354724272293,0.9276240608666615,3
-5.225502789640636,1.2318742949191248,3
3.836482490235779,-6.582286070037699,2
4.5798382028470055,-7.2840981944777345,2
-1.2516385131833183,1.4243643079690174,0
4.041565233592413,-7.790902308231706,2
-0.2504958249678113,3.175738217580354,0
-4.506520109610079,-6.073947642110089,1
-5.465633373038086,1.0507006451960184,3
-3.5525495354962677,-6.554370397133528,1
-4.606467432267104,-5.931547663470577,1
-3.165551337493869,1.5279297178693452,0
-6.168405112366364,2.0691354417114542,3
3.538499618842379,-6.729809680885689,2
-4.861144897187406,-7.659727904838754,1
3.027198793953957,-8.651309053199688,2
-6.3351753199690455,-6.736260252364902,1
-0.5696694281296937,3.1291373207661572,0
-2.02797525242709,2.0604575845356607,0
-0.5242245420608127,3.560016222651518,0
2.4784803626648846,-7.349174357650672,2
2.9516828976334537,-7.005378383565014,2
-4.744426640861417,-4.416457417062811,1
-2.572019949733929,4.09712067233249,0
-2.7560524094155294,3.192739836741324,0
1.9405823011992291,-7.90641289523335,2
3.443081572636299,-7.035595482848576,2
-5.235803248242821,0.5852170463535491,3
4.461213852981617,-7.700869430890577,2
4.495848028756131,-7.353978916252373,2
-5.706841869085306,2.8077599933049506,3
-4.820967653120302,-5.335261782790175,1
-1.1123523731658544,1.9170811397365046,0
-5.012058583833589,-5.055450986605813,1
-2.9867291474237287,2.819029574758575,0
-3.215085489087648,-5.113199952723848,1
-1.8747300849398232,3.1862663966040192,0
-5.140237137455798,-5.713724899234602,1
-0.9030745720800896,2.9656547166920024,0
2.3585020748531567,-6.644755111033031,2
-5.5903304906601985,2.322930938825374,3
-4.178361603332025,-6.594791684449087,1
-5.709390969522695,3.362352678035117,3
-7.700354620126343,1.7041872594306529,3
-4.958004227657776,-5.253185009623804,1
3.824067551013831,-7.893568039828733,2
3.3912688415392416,-7.1166341867821385,2
3.826439397328664,-6.624212709961109,2
-5.886695237832794,-5.306978341429266,1
-4.579770392279797,-6.0399861658576235,1
-5.570969393299554,3.984693804634694,3
-4.379881312440713,-5.208871888552436,1
4.283305730693839,-7.281899290807846,2
-4.833372019016054,-6.025214582741815,1
-5.573283829952774,-4.558474777101215,1
-2.0585169404164603,2.24330993605722,0
-5.441822900604988,1.5897482134685017,3
-5.330490945462985,-6.312437012510846,1
1.6693610418033094,-9.320373560880858,2
-3.707556010100485,-4.735262792742344,1
-1.4574790047556567,2.8344737011182968,0
-5.6722575707179,-5.461748256606562,1
3.428237932967852,-8.652932065018316,2
-1.591648346612073,1.9706910097870618,0
-5.376466758619596,3.752556869105399,3
0.8092991736040411,-7.6822952384444925,2
-5.892340549601213,3.3263890256815,3
-6.5052272972164165,-4.947942797570632,1
-6.341286978042671,-6.1944544577392175,1
-6.53575682508105,3.2430836810708996,3
4.160369474916843,-6.944968434665862,2
3.704987586560104,-8.543624513676138,2
-5.342492315300648,2.746586970094283,3
3.9832161040353022,-8.40074989717902,2
-6.798810958785658,0.2758719422243008,3
-7.56681343586268,1.9683285489694042,3
3.54159309859128,-7.59384899806107,2
-4.463278842679984,3.213210880802793,3
-1.7944731349663787,3.93653919690456,0
-5.221095971526793,4.446240476455699,3
-0.7092640061327806,3.000205033570032,0
-6.955492450668222,-6.747069517270682,1
-5.783337069068624,0.7813607894068042,3
-4.131238506679782,-4.635318153062529,1
-0.10713665289242336,3.065037289037921,0
-5.690571136395536,-3.688032097192208,1
-6.227175780281841,-5.477815742352578,1
-4.038238428579129,-5.139215344013074,1
-3.1315111217855764,2.139472804378832,0
3.523945798827394,-8.428003898150997,2
1.334267628720178,-6.261206650721592,2
-1.2325405461351404,2.065865907771118,0
-5.0836442544124045,-5.183469091870032,1
5.28908679414875,-6.482925455991989,2
-3.272935917424285,-5.912239132732128,1
-7.256871342272185,-7.233621694201964,1
-5.812684813534562,1.6810879084709722,3
-4.010805514546375,-5.235137421587862,1
2.5320279590738366,-9.263493193414567,2
3.0734893199480005,-6.573186022249525,2
-6.884456761503984,-5.319284547508263,1
-2.6031779531804635,3.1980370263784357,0
-1.6546436889692169,-0.10111648136711082,0
-4.384351906125289,3.7709665044911453,3
-6.410388927825807,2.420044561202798,3
3.7966203678958874,-7.596429723665742,2
-4.385409728198192,2.968672809097842,3
2.7179265336971126,-7.403783884273229,2
2.9140499945292917,-7.768300629627532,2
-4.091101062845061,-6.096235436927009,1
-2.42963906530808,0.9438879545062835,0
-0.6126355886203199,1.7359942503280652,0
2.3322048738366226,-7.293899118899793,2
-2.417178830609699,2.6606443814427143,0
3.5416970223384285,-8.064634826197686,2
-4.129260608585993,1.7949815635486723,3
-1.6429879491259878,2.6022730007683093,0
-1.7232078181913126,1.8277504422982138,0
5.68534537034906,-7.953324910741866,2
5.488988220767644,-8.995906474783654,2
-0.45805739186072014,3.827727399242595,0
0.4329876997630866,2.4057301354996747,0
-4.002911931333561,-5.182478945706931,1
-3.5996537940303854,3.5496258432172816,3
-5.14717988535828,-6.316942620100709,1
-4.641179788107643,3.0604568403079933,3
4.774012416896807,-7.69567656416921,2
-5.961672377570026,3.957415755500631,3
-7.740995692490539,-4.9456884244979396,1
-5.95978510531502,4.014620135994905,3
-4.178565021618994,-6.978736498558272,1
-5.545877190888755,4.146000944726312,3
3.2346224496409968,-8.042089765539112,2
-6.0891397150663185,4.289300735863977,3
-0.6938759159067972,1.7525985786184695,0
-4.326880117019183,-5.2965285933909465,1
4.535982747579877,-7.4739882919838605,2
-5.305038044434044,-4.184962681162965,1
-1.9892708812187712,3.22552105292534,0
-2.0185154842948876,1.8025552125811966,0
3.112342726389797,-7.783246610825987,2
-0.18858344665807714,2.5268838361548513,0
-0.31817504428889243,1.1138821179385299,0
-0.606555175699178,2.555291074981592,0
5.703774143480617,-6.7244146827324,2
-5.290613698725505,-5.165269457719395,1
-4.825584492944756,3.108716188835547,3
-1.9021949520204426,2.637275885147563,0
-6.261311024077833,-5.452751068578266,1
-6.193629696082114,-4.70229543980029,1
-5.548356629262599,-5.449133076850399,1
0.5606476445529489,2.7713915156754467,0
-6.734060403022811,-5.284717700343766,1
-5.457288317850317,3.1515179900343933,3
-5.517051171195035,-4.071834820300694,1
-6.174786027986757,-6.069444576533398,1
3.5095804918302287,-8.693635904662791,2
3.0476514213097428,-6.860186990977426,2
-5.294837650602657,-6.148320054528163,1
3.222008097406608,-8.809807240036095,2
4.701984085033831,-7.321192111177843,2
1.6253220868038039,-6.988175424039012,2
4.108618907997992,-8.398606282600733,2
-4.011511530888889,3.6502634197548476,0
-5.774387515787123,3.8206410050698167,3
-1.5070742068536171,3.2351810416181572,0
-0.25985701259420035,0.6082446696512893,0
-4.994419003303504,3.2691851618748036,3
-4.129476286549123,-5.243031157461123,1
-2.673093659647852,1.4491929426556565,0
3.8583024989228756,-7.276988961079257,2
-5.615725138977412,-8.027678754381931,1
-0.6727349817401027,2.297621101177642,0
-0.17102035255127523,-10.483486472081905,2
-1.2887791785003737,1.625686773756688,0
0.14514035483455712,3.0847411754328657,0
-5.942822832354978,2.9017875208017956,3
-2.7020770373350365,3.6208984215513684,0
-1.5158817601076127,3.8617775954485736,0
-5.6450021910544015,3.4976029989654105,3
-4.152972357399418,3.035083126121261,3
-4.2541494222519916,-5.3083240813440815,1
5.0731505209383485,-9.135162934178435,2
-5.178318044954659,-3.4827298130827526,1
-4.21170891669178,-5.6323726239421665,1
2.702259340820446,-8.773979989950448,2
-0.9896016579926958,2.3823800159756208,0
4.617149126506061,-7.523538235297625,2
-1.1894594724211316,0.8516291925347179,0
0.8146677500879749,1.6741040992375043,0
-5.652102252738543,1.5109765497704757,3
-4.932200247340311,-6.638568573986572,1
-4.876324551249222,4.851965311660259,3
-0.6368268799018421,4.170243266976064,0
-1.9231041614944924,3.519958866577235,0
-5.390837377339807,-6.128891012208215,1
-5.1329562746715585,2.728278744180423,3
-5.683568286826619,2.20991383235765,3
3.6072563942724507,-8.209569035844547,2
-5.648381264154199,3.370851278897077,3
4.558357622705071,-7.59308983607238,2
-2.5208848572358216,1.7758936534008072,0
-4.207767226242546,3.585851000740479,3
-6.0669728005572106,-4.784366302133463,1
-0.8359854160638509,2.573548495113029,0
-6.34861310718488,-5.306200191365618,1
-5.699216731977409,3.7886981341244903,3
-3.7616354942960752,-6.583429048688787,1
-6.262191555044725,-4.621572243007593,1
-5.745415004895566,2.5728810406674074,3
-5.374486574575525,-6.818165466232097,1
-0.11150455077108767,3.7462516638755625,0
-2.4587473772886845,1.943014495882993,0
3.02220017742884,-8.918844704175013,2
-3.6549433842033148,2.789303344712929,3
-5.396721444416011,3.7430368578583186,3
5.412062050954381,-8.042272361623558,2
-5.741086554392031,-7.129022139923083,1
3.654707995811192,-6.713586393199516,2
-5.075055441320572,2.139326311458731,3
-3.617969581524724,-5.376811205440608,1
-5.056859931849876,-5.435375608705154,1
-1.7393242823147443,4.204188851357103,0
2.3129439424064007,-9.142046945624536,2
-4.09386261289899,-7.069816653724847,1
-0.7050522325344253,4.310207164946915,0
-4.22710736643634,-7.003915956528359,1
2.743525609123161,-7.540695686262004,2
-5.6637659512907454,-4.376932992262906,1
2.491383501288429,-6.829152752550677,2
-5.684709298988034,2.50815170778296,3
-0.11162056513442331,1.990435970047996,0
-1.8351657107362345,3.3287340307651916,0
-1.0308772264142965,2.317541546610302,0
-6.156965636355994,-5.746027776499266,1
-6.771094399128495,-5.240944673384335,1
-5.700334841343894,3.1745844031780193,3
-5.853309158306252,1.4455522921439503,3
5.012524127858314,-7.1159920471802875,2
-4.149315499073989,-5.571093776441237,1
1.9047166075483801,-7.833577673091851,2
-2.2495414680512953,5.76754615041707,0
2.9420154567422525,-6.603087204543995,2
-6.311306599087464,2.7630171309861935,3
-7.07996129298476,2.982589213312797,3
-4.694962867793434,-6.573886304937382,1
-4.021106493888168,-7.142748585253489,1
-4.743073797733477,1.9254264541625652,3
-5.724203860960563,3.6353077799649904,3
-0.7339452344185036,2.3297938373546643,0
-5.212070326513292,-5.596981427305489,1
-6.28235390340214,-6.143941829066179,1
4.190279764018032,-7.972693925659269,2
1.0856675007612648,-7.530144290347489,2
3.2856679686670747,-9.544329585968487,2
-7.017182622859717,4.168887773439681,3
-3.0877198246382402,0.9170616694858396,0
1.9126114319297218,-8.435908810171233,2
-2.7503081208848243,1.1154957362827607,0
-6.229040056228344,-4.310875410057538,1
-6.493926566316372,1.5660197727130065,3
-1.972002886751031,4.176655572929365,0
-1.459825810702125,1.5296652180912234,0
-0.4700141761536022,0.743443857300432,0
-4.323160387587445,-5.36925134692464,1
-2.9829332303941505,2.8652011757972895,0
-4.345012981683645,-6.993964337121987,1
-7.319694145423096,2.253135336814924,3
3.823100968738973,-6.58144348447418,2
3.9285180835639664,-8.385099944001341,2
-6.923837569305895,3.953849874228331,3
-1.483490201701257,3.7327590344243236,0
2.5959759331696697,-7.736759725895185,2
1.7210169264424684,-7.19436103741711,2
-1.8874434429296776,2.8466163731996375,0
0.9223955100442405,-7.98137995507991,2
3.0189030833837966,-8.274550422454963,2
-3.8600962073772362,-4.549612704762019,1
-4.993601641616407,5.024432093613585,3
-4.213459136705163,-7.270695578321284,1
2.45688177937536,-8.270987870916231,2
-5.927918754596667,-3.5984222346015486,1
-2.4420875555648256,1.6980648656823667,0
-2.884556818559359,2.896665726083369,0
-5.58600277818023,-5.009163325835211,1
-0.4231993389373937,3.4088359271064896,0
5.838261891417417,-6.405298929958393,2
4.161649771933439,-7.238015778955674,2
-4.9870433811820885,-4.542869921005144,1
-5.036360125046045,-4.966691576633601,1
-5.87663306282164,3.258892222983529,3
-5.381736818179419,-3.474942078173174,1
-0.8677200575893843,4.2139977623506315,0
3.536602479290326,-9.321897760529296,2
-0.647686975140964,2.435809913908378,0
-6.080630883980274,-0.009984626093744176,3
-4.590264620919666,-5.959585275162732,1
2.670040751588947,-6.6906165610486905,2
3.340305315904345,-7.958404148502989,2
-5.627771489756959,-5.383773325564297,1
-0.6626105271671966,2.279934924327824,0
-2.561079193771762,3.3070095017906427,0
-5.784532620164144,-5.957176707867145,1
-6.956960839477873,1.9121908312423306,3
-5.681377487425887,-6.374527094452542,1
-1.1765790893168795,2.9438704829084905,0
-2.3508171133955242,0.7736502180700737,0
-0.9814633707375102,2.537269611926405,0
-4.181489794461377,3.5986446864597865,3
-5.7357140499048915,3.7157831043629637,3
-0.36653610245657586,1.4526003781599122,0
-3.568053939947923,3.2013587282763036,3
-7.2923497960797174,4.0857257364874044,3
0.9750913097170795,3.4949660921004915,0
0.4373849133422787,1.4326005995568472,0
3.5340395231311916,-6.688142835760174,2
-1.0595577609537732,3.36119417330105,0
2.589369480356594,-10.794806755796234,2
-6.09490389428548,-3.3649993560205056,1
-0.7233629493825489,3.8983275579878383,0
-3.921069599197099,3.6531964308953078,3
-1.4593397948874884,2.634572904429023,0
-2.2823252182578,3.6414871425079296,0
3.1794093364215117,-8.604301158505654,2
-3.2663417831969674,3.7153494301040375,0
3.1570139447696883,-7.227838241092779,2
2.7523246046626193,-6.957274185279875,2
3.5058238854409978,-6.446115872316768,2
-5.37030051498441,-4.2620902690511855,1
-4.217047635237502,-5.347681341175137,1
-6.32284841167441,0.7450835074306568,3
-1.8676029873969984,1.4834312340227214,0
3.310752044906432,-8.438196951977949,2
-6.733280342646651,-6.072643465234252,1
-4.34068129190308,-5.565958203450996,1
1.9248214206960572,-9.783875432773735,2
-5.201749676124531,-6.566125535766277,1
3.4589126980689846,-7.826138664895836,2
-6.83497110137556,-4.045028099586689,1
-1.4869956324829317,1.3623598612367642,0
0.7751131933960456,2.1309155319947406,0
4.609034055426456,-8.342953979300699,2
-0.43738451578630744,1.3181145773424525,0
-4.645498649902207,-5.455820461727379,1
-3.2185535165644326,2.2309261458958924,0
3.4210673599673016,-5.921587647714276,2
-0.7627431738804022,2.7491511860975635,0
-4.011252966837398,4.37642006224197,3
-4.804547134451091,-5.941913847370772,1
2.364531735816309,-8.173944615431445,2
-1.5623285530246633,3.631905895701646,0
-4.613483512980482,-5.158519286216739,1
-4.566341852367265,1.4447338558432157,3
-6.736766798647314,-5.386653073730931,1
3.6683180055170386,-7.937825197415155,2
-4.425592509527643,-6.5328667802591145,1
4.665073827878958,-8.232208937420841,2
-7.032487255907765,4.236630911551426,3
-0.632888705128025,3.0106347868849817,0
-1.583503429227894,2.4283435068525216,0
-5.112965964022573,-6.775735390946433,1
-6.146793303892237,-6.512243617478038,1
-1.156737098715522,2.431235274126115,0
3.8232284982252,-9.068286858102267,2
1.6829426578182483,-8.633738621527316,2
-6.035028270423207,2.763534782428003,3
-4.098669773257846,-6.087191380683793,1
3.5267761558242783,-7.88879656109561,2
-7.225624855670786,-4.931295907500177,1
-3.6938012171213828,3.9869797965851603,3
-6.899439385949678,-6.436454912046266,1
-5.946274401879614,2.931956635750908,3
4.449470254967988,-7.25965951568299,2
3.230689749266448,-7.199085602863106,2
-6.293287795030112,-5.3385040997218045,1
-5.450717948567143,3.6880821266984993,3
-4.623609989206118,-6.127607560028686,1
-4.514872812481469,-6.271670703547833,1
3.6728729593872336,-8.067511630985024,2
-5.63331890588679,-6.011294728643622,1
-1.0160234117522977,2.273040890831091,0
-3.7229959165895505,-3.9673793675906452,1
-5.759742561619037,-5.9200835574834585,1
-4.908981554108669,2.887084742983735,3
-1.4845708743198098,3.183244481662475,0
2.7575898790372246,-7.400691428932749,2
-5.936123311909605,-6.3465632145137905,1
-0.7147402836004554,2.6125187332445465,0
-4.650036679067671,4.211614861220658,3
4.6634676865631794,-8.069240322370476,2
3.8428711873582366,-8.551720803440027,2
-1.7495134659927922,2.4434678551525937,0
-5.802020399710659,2.0245264399653915,3
-1.8256636553677552,1.4686907643235045,0
4.1118010986104006,-7.65793690227518,2
-6.758649735949596,-5.462117608229162,1
0.11687544593468768,-8.175937857151025,2
3.316107810134878,-7.396041442318439,2
4.124312788213387,-7.236207506767554,2
-6.712729670691564,-5.943727079738996,1
-6.302407439230124,-5.870921837154264,1
-2.7101157211716465,4.761033721782638,0
-7.433833140365623,-5.6411664127455445,1
0.12056547892968195,2.886054754431237,0
-5.842359732316637,1.7158888403775223,3
0.9459286354591221,-8.826751092755288,2
-1.669866347831075,1.9380137334159386,0
-5.647382380056676,-5.926332031670398,1
-0.077843219342975,-0.007377911661488934,0
-5.21019450489508,2.1041608340195666,3
0.7948468471402164,3.8705799000389316,0
-6.245453536174587,-6.779013798512673,1
-5.159961043410428,2.925838047060567,3
-7.145160328935193,2.7896927544070307,3
-4.785828346821143,-3.5947253694536614,1
4.579634645072039,-6.599390509339765,2
-1.3542228809770958,1.6112967840431853,0
-3.642666280415865,4.688875331140574,3
1.242574688165895,-6.327882437678214,2
1.5314806546624813,-8.018035041976072,2
-6.3247486945070595,2.684807575326577,3
-0.25888382068977367,1.9279815405158185,0
-6.433404484227149,-6.126983361596647,1
-1.0188696187338913,2.747730768207167,0
1.310021470019456,-6.682141834316778,2
-0.9633253863337361,3.040941936997699,0
3.4766512768964124,-6.650558681815635,2
-4.20112411517018,-4.890460863507576,1
-6.650718447235964,5.321057295234306,3
-4.6371389310073425,-7.8468934847195415,1
-5.685881544214873,-7.008199636641995,1
-1.0318714601092598,0.641376132745338,0
-4.928488926662536,-5.294591219314395,1
-1.654809871714124,2.0808256260861953,0
2.396269453691784,-8.288853492174495,2
-3.9934400873601033,-5.146737857082364,1
5.304758823740782,-9.519380982905504,2
1.1710869828362651,-7.598345896079252,2
-0.6965079494469394,3.2747212151305067,0
-5.678293230562748,-4.743191694290406,1
-6.223210785248569,-6.477570172592921,1
-7.115523738469283,2.5266800532071745,3
-5.6028382939447265,3.0555182590812437,3
-1.6297645547915156,1.8370938272408,0
-6.542188277911858,-5.44548863625431,1
-3.3698562932905434,-6.57692223507078,1
3.8231322993591466,-8.854571168552106,2
-1.3073760628987166,2.2129054154366354,0
-0.5175969624907045,1.0543873986194705,0
-0.9612813113441554,1.7315046783842805,0
-1.3049218341464923,3.5002852823275523,0
-3.475889155694388,1.9132898325408838,3
-6.039607917738589,2.859417859322998,3
-1.2564747352204615,1.7765854323337753,0
2.692222111757891,-8.492562274457587,2
-0.9007562624309489,3.2397981690061264,0
4.236660424579821,-7.290499380227766,2
3.1748887884991994,-6.292355189633343,2
3.499295691638636,-7.976640751228082,2
4.232595833879331,-7.977391825782448,2
-4.766439336744664,-5.593004032142742,1
-5.737790541318759,2.049518046417112,3
-5.448792878118171,2.10060111043616,3
-4.273223146689057,-5.502609752561089,1
-5.764516519851108,2.9451450279076976,3
2.349616277581365,-7.711833287147889,2
-4.269177222637789,1.938438299369067,3
3.2003886890861084,-7.3307836868774165,2
-4.184853939229224,2.564035122629051,3
-4.517979912097444,2.950990938944523,3
3.6916437846608536,-7.602984452842705,2
-5.68251823649552,-6.2594502309553235,1
4.172296150142875,-7.56911247534154,2
-5.364757752751291,-5.50864553858587,1
4.181999584476548,-6.952338588257492,2
3.9284695276602273,-8.2103340528453,2
-5.102269581650628,3.0403383717755017,3
-5.578823610955839,3.7258804420620004,3
-5.221737323290665,-6.279301301080316,1
-3.295236628609538,-4.228926261417917,1
-1.1337222547244177,2.1959780990871547,0
-4.722532947142745,2.6360017089706136,3
3.4663527819774713,-8.613677538697981,2
2.7116720121393985,-7.464493453374135,2
-0.23135887173075576,1.4710161429346098,0
-5.347340432220283,-5.773933008043555,1
0.08062707637701738,1.9089662681781459,0
-7.705603087737257,-5.204704015395372,1
-5.346883256275752,-5.644383967465965,1
4.402620313141336,-8.377533945174296,2
4.468367593271033,-8.956047424458005,2
-5.373403062810928,3.1201340332810896,3
-6.155853609315907,2.9447679320009117,3
-1.9280261985908012,4.596013646357282,0
-6.238361714631773,-6.477481788510329,1
-0.8639281580691388,2.934099871010898,0
-4.074698711527596,3.865563350968734,3
3.179957002090572,-6.350269405446736,2
1.2606629625013854,-8.857318619945264,2
0.1564640270109865,1.9576033393342285,0
-5.41955009141858,3.624836466676275,3
-4.413659710212593,-6.179309443942362,1
1.9599415220564953,-7.346628641041823,2
3.301479117515809,-10.683085078057667,2
-3.0081054375434952,1.2024046119136345,0
3.720726900342162,-5.876747074092137,2
2.8058052295239237,-7.822641194934944,2
0.16029822457915088,2.729708435459513,0
2.2320883184812286,-7.797492936818641,2
-5.136112878874564,-5.072248792241528,1
4.000297159964009,-6.691167478204275,2
-2.7473176407774957,1.569153195336901,0
-5.197127126440484,3.4668302304332768,3
-4.638820341652514,1.8525256160552417,3
-6.712631181769652,2.9178866613887258,3
-1.784709776706937,1.0704605698429799,0
-0.7053022147122247,0.6092167040071443,0
-1.5637330321330882,4.039539130225307,0
3.0632817736241553,-8.653638521388638,2
-5.275178814331213,3.834155249613684,3
-1.1791830987404772,2.1482609897644043,0
-0.8074077047160302,2.830181929087142,0
3.801123936520585,-7.594045690526759,2
-5.448074237528854,1.442671677564714,3
-5.468911563848728,1.6077224663982879,3
2.014740514187626,-6.924061167990861,2
-0.5397164602773359,1.7550776391445657,0
4.8453658407887605,-9.554802546112525,2
-5.902285866876169,3.451644768881858,3
0.05030667754376861,1.966924106984815,0
-5.24752325656008,0.5689549952103339,3
-5.808013103829392,4.480864317692076,3
1.88975544427494,-6.309677103282666,2
-1.29740001077378,1.3912792126395594,0
5.127456629182395,-6.363071679451887,2
-8.082403484482697,1.1716559811753866,3
-0.5361546288495358,3.675009789800926,0
2.3860868881701096,-8.316166046532684,2
2.267363402308782,-7.471266424260161,2
-4.617781442480936,-6.450046021825637,1
-7.1998980954399725,-4.871145691711193,1
-1.3965380957171323,2.7155424665476633,0
-4.508101566537486,2.9998812443545164,3
-5.827715785115394,4.04986738867229,3
-6.115971505842687,2.4909175491186777,3
-1.1297323412043188,-0.001197249158969349,0
-4.7387982768497015,-4.597750213850935,1
-4.164003329142505,4.834454994783652,3
4.503297757518435,-7.436362885955327,2
-1.0471711583212988,2.656905601303344,0
-5.260374210448356,-5.254837934660871,1
-1.2084838364724926,3.8976536859117563,0
-5.735237467393276,-6.850867914767185,1
-1.7806687219681976,2.1869108571058833,0
3.1800289157008086,-7.564119174441013,2
3.5538434157797876,-8.14387936737694,2
3.68359493364051,-7.347214383071413,2
-5.939546950563452,4.494422948396933,3
5.324446020060282,-7.228700926798131,2
-4.570929134327324,-4.408798343747411,1
-6.707065083409651,1.129189976396474,3
1.8833141866215324,-8.751756812376435,2
2.935001925225255,-9.748707829313343,2
-5.53461756946429,5.5893629178227116,3
-0.7942573630290749,3.56390437879249,0
-1.6943669310130098,1.9731566156020386,0
-1.5222035964839988,2.1643565003621648,0
-4.713051594432747,-6.009504152684394,1
-3.4149000214827567,1.8512224980303045,3
-5.28110500976571,2.649732549215691,3
-5.724859794751753,3.3020119681786686,3
-5.551201109521768,3.7330194722524217,3
-5.797074775501917,-6.338116349793531,1
-4.585492828992154,0.8063559216714378,3
-4.683318360448974,1.554067738306363,3
0.0802058013151068,1.4155664369391292,0
-5.382722751500982,3.0209031829220425,3
2.5029861596032177,-7.463238615908775,2
2.674729161260433,-6.712167164585489,2
-2.2889768235062684,1.7639867976542591,0
3.0263889720145256,-7.949302628076333,2
-4.240747204868105,-7.186489158027778,1
-0.7837260127862873,2.8851721579754455,0
-4.840193072611858,-4.595208385756358,1
-2.318862644944099,1.887395558468611,0
-4.783549100386585,3.0776259454341317,3
-5.992027307995664,3.2717105096988983,3
2.88250160343518,-9.23348232046568,2
2.1945927736071313,-7.072072530879083,2
-4.41732165895487,-5.217973259476625,1
3.6217729282480087,-7.101584176176606,2
-3.5328793734673587,1.5711579958564816,0
-5.498549589092167,-5.2244838064053125,1
2.7464261753404933,-7.091580727550942,2
-4.735047517965703,-4.51431007522304,1
-7.751858073866115,-5.1005906075236505,1
-5.373931075941673,2.627474557648997,3
-0.4765378839378698,2.6518407933875565,0
-1.5307686077165958,1.423988130702183,0
-5.486028514389117,3.5554380116293296,3
-1.4042421015912363,2.0327641857618213,0
