X,Y,Cluster
-8.81062213355001,3.2292310951448107,1
-3.8236347217192046,-6.5736865385397145,2
0.5940768077905348,-1.5355147851286486,3
-2.6792138713202234,-10.238033681825105,2
0.5453601197144188,-2.797957653888111,3
11.532968666643074,2.9409749758813497,0
8.32405272798516,4.107392322632135,0
-2.876091646330609,-8.846328251132507,2
-2.7782745257407346,-8.16216281712998,2
2.4201375061894037,-2.3311066530400453,3
1.356056218999402,-1.8357575093221397,3
-4.402576236865054,-7.2012556755398816,2
2.953635429350856,-0.30597918410945746,3
-3.8060846289760644,-9.00148042120009,2
-9.767297067384705,4.140110218223699,1
2.791304763015928,-1.5846722031987905,3
2.1115771751576613,-2.3255991676024643,3
-1.7264772486912383,-7.611347495217705,2
8.209786017365571,4.550333431435697,0
-3.5738470007184775,-10.12298637908127,2
-12.319119860252876,4.259204280130923,1
-10.177026105155237,4.699955851279643,1
-10.144458588968886,5.40895791665476,1
-0.6135028879124516,0.17981318780799627,3
-1.1596786819503015,0.19179813869532514,3
-11.573640014815961,3.321605698770988,1
3.1568440933566286,-1.3631239879706885,3
8.459920579096297,3.103176608134001,0
0.434036307974318,-1.1887452962589697,3
1.0905146121326312,0.5742606096190537,3
-7.877753198922641,4.152766980520312,1
1.596561569472209,-1.087721412778291,3
-3.2166841481067734,-8.394741558301643,2
-7.153297992923154,4.670925807486731,1
2.036623284126213,-0.5690850583369095,3
-9.0312219824981,2.8875604862137916,1
-9.872332849800653,4.690297788166162,1
-3.018713049279912,-9.130272641200404,2
1.0513070810234855,-1.6844631645650177,3
-10.334914833096244,3.596581720728968,1
8.793089572044313,4.281986467109907,0
-9.413075832679418,4.960510929043401,1
-10.157200739126104,3.4018013652121004,1
9.72352112775946,4.247775391167666,0
-10.029662661597301,6.204810989293541,1
9.55816490818051,3.110307428407392,0
-9.893142283167016,4.145980648536954,1
2.135055063571947,-3.0752148112783315,3
-9.75303802856076,4.897000517626163,1
-2.339213785693323,-8.935332933308292,2
-9.066677718810265,3.7596771499254897,1
8.906096743391064,2.409260119216246,0
0.2843271617141243,-2.424839907124027,3
-3.0142892585404257,-8.108562169152039,2
9.748937711759435,2.8473924819465135,0
11.314219414054573,4.2788320544921445,0
10.110564969484768,3.452238123040407,0
2.150605556598692,0.2546246203064957,3
7.9150936624013815,3.6955790924151652,0
-10.486999529866948,5.153528753189136,1
2.27619178305529,-1.3422222963622608,3
-7.7456510919650405,4.012355795401799,1
1.2302275863758618,-1.98891006148939,3
-2.972979664750004,-7.956255609272563,2
-3.9667325226617938,-6.643942187333723,2
-2.5963656639350647,-8.242946764981475,2
-8.991324790271253,5.841999709362572,1
-8.385326187791389,4.624854641407291,1
-11.02264372281811,4.859244268786802,1
-9.023288204237938,3.324752913864816,1
1.6749842492967515,-1.8710467895113012,3
-4.403434767285292,-6.983355946182112,2
9.73890786531162,3.4280313354701937,0
1.703748788722169,-0.028306139651698814,3
10.819361453996207,4.4835858388568965,0
9.853448292882772,3.2578774311087524,0
-0.8148497301179112,-9.703478182755296,2
9.875787848523682,2.9326011034390054,0
-9.863456209671709,4.957246526091863,1
-3.803473630044693,-10.642817780637804,2
-1.981197405998514,-6.254174335799255,2
-9.226101865845601,4.547938675125491,1
-9.02439443752644,4.742287696260461,1
0.8428841486854083,-1.296306982707001,3
-8.34634800872461,4.363181579536473,1
9.964155284525042,2.7353374643393096,0
-8.503900941604645,5.0793345000990975,1
-9.519850821477625,6.444384029559464,1
1.6618398084574673,-1.3107121064411258,3
11.109356078331386,4.233916476012713,0
2.2295212149667214,-2.3386754780909516,3
-3.430718334994137,-7.570253575851959,2
-7.63284480172155,5.295547121894251,1
-2.8332918711460513,-8.993739689715872,2
1.4746952437576089,-2.3455173518916945,3
7.884186379959117,5.448300380844401,0
8.939702269582048,2.3718762342900046,0
2.9435856751464304,-2.8629875569463183,3
-9.754544602470505,5.5163659781941305,1
-4.129717580649144,-8.726820887740386,2
9.291573679326032,3.4974565267710003,0
-10.327106731658048,5.144404864661892,1
11.121628195125892,4.042706681372249,0
-0.7830724697086531,-7.936525996755712,2
0.5122072165074973,-1.6468490631334538,3
11.760950791641573,3.4113995075922947,0
-10.379546349297579,5.598012073533802,1
0.29609117897084625,-2.02038691967657,3
-8.716697104565265,5.419733564194126,1
0.31707326814828174,-1.4401733737956082,3
10.842319788978873,3.49619491410119,0
-10.40760823685973,5.330501391435611,1
-1.2222148259921237,-2.660364101783526,3
-2.919534012919688,-10.872452151949762,2
8.781325310577103,3.4723701691815867,0
-3.586681643855716,-9.109888972216599,2
-4.83056890293354,-8.306672807075362,2
-10.161530060672312,4.092823118136797,1
9.917208417185535,1.2164996162753594,0
-10.006693776794688,4.961182325657535,1
-4.140800007028295,-7.923324500548249,2
2.5659357353582006,-0.02135581906122619,3
-4.070796553246067,-10.072317103295395,2
10.613754505840834,2.2394960945888167,0
7.534611782496736,4.68952746494362,0
9.340149125911774,1.8989302583166547,0
2.3200606147299774,-2.043047880029268,3
-3.4355538921117263,-9.625251801289279,2
-9.659854250960938,3.558765041338304,1
-3.5399313636397496,-7.974952184556934,2
1.8680720289031467,-0.37174100428205714,3
-8.59159735623596,5.862412065703136,1
-9.203289526203204,6.059604892539871,1
9.011106864604484,3.540262326571277,0
8.974397295123337,2.527928892135627,0
9.562482728413135,3.110684106993924,0
9.091968696612685,4.125460014539637,0
1.9249386740986063,-0.8495931126794558,3
-3.1689115891909996,-9.927934840670963,2
9.023324090557063,3.4515325712114713,0
-3.6797963202964494,-8.529467490840066,2
-8.78209147428531,4.244905234686717,1
4.2422453825449615,0.36722949153446627,3
-9.626386470657566,5.684551117137523,1
-2.307044932856377,-9.063324690232303,2
7.9966727602208,3.298926987524296,0
-9.637571252109625,6.071196321214585,1
0.4630788640189004,-1.6237142071856816,3
-8.736477584193594,5.690544876438535,1
11.061316272074496,2.7583537314728197,0
-3.659065034657028,-7.819434876551497,2
-10.46835506774982,4.159506578455944,1
1.4116852287292334,-1.158835252440794,3
1.8864284865270373,-2.2016699832018727,3
3.087729648880052,-1.4589557838091791,3
9.125547417648844,3.227744563729846,0
-9.51510906360985,5.5353501115064425,1
-9.77212372552702,3.125024823159922,1
-0.4377890492169201,0.3707708721126919,3
8.97387317756902,3.955548221579806,0
2.5303070800429817,0.1191988416316796,3
-3.1780455205361404,-10.659229200831138,2
9.571790981648224,2.7054148705436023,0
1.5471191243219007,-3.0788181045357463,3
2.633151390834419,-1.5962982177502312,3
-4.062246437263351,-8.47885093422179,2
2.6783036430224336,-0.16818766633553994,3
-2.735562607627112,-9.839390859717717,2
-9.982123377730428,5.417302470755632,1
1.8549171719877806,-1.5266386360467936,3
-2.689013758092826,-10.3385194784749,2
-10.30863617396954,5.411788748944545,1
-1.4354017358729667,-9.396643348987618,2
1.6472399724437912,0.5554720783845006,3
10.37734860022464,3.867951348984386,0
3.0791608514267494,1.649620532695668,3
-0.890867063607057,-7.764844231211622,2
1.6762404855947042,-0.3699109223808089,3
0.6870004577566303,-1.6190641501292462,3
1.594539681906063,-2.000435243161064,3
1.5970015467441383,-1.6483253445802162,3
9.43782067220013,2.9150941380971096,0
11.053029843863868,3.962145942808816,0
1.6405932504783527,-0.22560257945883855,3
10.137204150691971,3.7178897788599286,0
-0.1398933021001172,-1.6125524829437103,3
2.3923981014867985,-1.5300338800330857,3
-3.272597834572972,-8.986764687077168,2
-9.798970325626163,3.9516104267615004,1
-2.9774511789276787,-8.523473010199709,2
11.751051291757841,1.1083444027858467,0
1.473575864831751,-1.2652183642161714,3
-3.935650586441808,-9.227971982544458,2
-2.2884021938605,-7.54740961614347,2
-11.25809457783274,5.044572939442998,1
-2.388575529430864,-7.553176295061725,2
0.5493506224438107,-1.024870742715352,3
2.2006141273953315,-1.6249093134879204,3
0.49725445881533803,-1.1490664031671514,3
0.871348714946492,-0.9805968868576137,3
-7.498957043885856,3.3407258768605983,1
2.894027304885215,-1.8356448050156442,3
9.906322904011741,5.727203782066443,0
1.460641905729652,-1.182083165566702,3
10.56176376542499,3.651586116146384,0
-3.8711517232065447,-8.842620335287025,2
-2.6492206453577443,-9.243246772845156,2
-10.010487271849138,4.604753042693912,1
9.225331103571225,4.786697529059346,0
-1.746826316164895,-7.520621101538492,2
-7.8910516075582535,4.402773241246606,1
2.0452823311236457,-0.36641496779766525,3
-10.571350657715465,4.9076824961981425,1
9.635875700664442,2.980948391246165,0
-4.34110918462415,-8.636372867087285,2
-8.770552002537839,4.382870924026567,1
1.1294570214384536,-1.9860008571239751,3
-3.040083816653596,-6.810399041821883,2
-2.7889504798623976,-10.49630504910156,2
-3.4280442761924084,-8.062129531692909,2
8.61166520596067,5.509041614163423,0
-3.1389761379432013,-8.503114829386032,2
-9.911185266845328,3.455566777170189,1
8.500481287799753,4.2919477195396105,0
-3.1089651823732143,-7.6442130712925485,2
8.7110550546188,3.689872486049416,0
-10.946447050289805,5.526591112397005,1
2.388626575671987,-2.3607340175444076,3
-9.880493507201082,5.173542751128576,1
10.876652162614029,3.100274357091832,0
7.942098093876793,3.4481583950527845,0
1.2109711537788053,-2.579950442219763,3
1.835220849947923,-0.7962258130894941,3
-3.946449830158511,-8.879290009346184,2
-2.845966240714776,-9.014161211071789,2
1.9769710077783484,1.385744592476108,3
-5.133060535357619,-8.925331783770474,2
-2.887578146888567,-8.391778729156037,2
9.418667249420375,3.1923847015963642,0
0.8765337442782692,-1.5045787931555787,3
-2.3904641428220086,-8.31261347796983,2
8.627423210966587,4.144049279058459,0
9.420022668395667,2.936779670678457,0
2.203473503807773,-2.127277937882622,3
-8.099467926184476,4.893338484960253,1
2.0565281234587856,-1.116342221017855,3
1.538198861059031,-2.628796486326854,3
8.713586705344158,2.94297147807643,0
-4.082146588232932,-9.914946664903301,2
-0.8905401342384178,-8.195271996885069,2
0.9309439520007955,-0.170124041941076,3
8.45583387976491,4.277076011228313,0
1.3332806871050327,-0.47021123551719224,3
9.666607327730807,3.7221904096840372,0
-3.154652965577932,-8.978485539764947,2
0.24772693137228763,-1.0946921000790548,3
0.5711288527735267,0.40239059308455527,3
-10.063156323184877,5.341571433518684,1
-3.868560958590578,-8.29939791195331,2
-3.6997963551116153,-7.6994966698220395,2
10.779108524004613,3.2731092429435202,0
-8.683349663033894,3.6876162480903236,1
8.594708756269625,4.35954280627489,0
-4.836615983238585,-8.8653618116608,2
0.30809901791231753,-0.4618211343340729,3
10.106417184936626,2.675873270489832,0
3.5889778633379774,2.0443060734519607,3
1.8840428421528923,-1.2016072824091295,3
-1.541714992368686,-9.195282134929446,2
-9.874834396630801,4.217590977645607,1
-11.470085884501744,3.519903369957018,1
1.868217488546613,-0.8931998158107395,3
-9.525451145116117,6.567756947755227,1
-10.867642107665404,4.065582098607259,1
-4.344192606618231,-8.081282541145994,2
-8.744261041998513,6.693215131348451,1
-2.348578974378697,-9.48190552723728,2
-3.6450660607564256,-8.069302324532527,2
-2.20441100860785,-8.742895095316465,2
-8.879443831761263,3.2295896869523597,1
-9.391710655862452,3.45298192990918,1
-8.721456476639418,4.810618523685219,1
-4.231099440553441,-8.572903673483077,2
-10.973624819908078,4.548697408089106,1
-3.1665730511718078,-8.448851365228933,2
1.012499194177049,-1.4059768621119573,3
-2.814022581524429,-8.254967171439533,2
1.6655396457378187,-1.7524159592366328,3
1.1608694303607434,-0.7910205752390664,3
-3.661772517058795,-7.289213800177894,2
-2.2376405609334706,-6.860964553075003,2
0.9529531203205376,-1.851340890186525,3
10.712059704537873,4.441926474189272,0
-9.171246276029697,4.780206374840742,1
2.648208901711402,-0.7534083032518948,3
-10.17816406627739,4.229601865883021,1
-3.2533630774380975,-8.18030455080284,2
9.165747528209073,2.326225529935737,0
-2.8947467848419226,-9.084514796063536,2
0.1676273903529477,-0.9675139706360432,3
2.1862232779391606,0.4400570100670427,3
-3.091247089564079,-7.4161424823646875,2
8.751237978975972,2.996286870735485,0
-7.553145356462095,5.33795739708193,1
0.2177526488260464,0.07475413182626589,3
-11.15821672385215,4.607065173565047,1
-10.774518634054855,5.4666658377434425,1
9.438067063417192,3.8872352371434555,0
-4.3508734999524545,-9.522595983550875,2
9.478461639483985,5.148736428991738,0
9.682805687285164,2.4191055725596855,0
-3.3354231743382807,-8.451472893285755,2
9.200814080037246,2.2156938556094627,0
0.6207503351004184,-1.637705228601802,3
-10.562996070636757,4.751121584658625,1
-1.7090629906707526,-9.096943651582288,2
-2.7630450017995534,-8.38146071423191,2
-9.117339099287246,4.907182642439853,1
-9.875575432164824,3.7932332569138114,1
2.0436530525209613,-0.7201998635287228,3
-11.193621609650542,5.44454938859416,1
10.198777997938327,3.155807830441656,0
-1.3503882706515937,-10.001407779284586,2
7.094101993259892,3.726316272918302,0
-3.735631734090217,-8.368660726230615,2
-4.445563429841855,-8.497003424531723,2
9.62794100351033,4.636210541767753,0
-9.975066224062433,4.279421625121874,1
10.447614335534439,3.7277114147880823,0
9.442706347562636,5.872540599434721,0
-2.7097576259766236,-8.169428919757548,2
-9.980380058399044,6.311979338187411,1
-10.26826004052389,6.513784064586638,1
-2.953326271119319,-7.211629848912894,2
-10.378184986859292,4.263224340473154,1
-9.423285287203509,5.410004374029639,1
1.7533543520669355,-1.8709275042324496,3
0.9286950305160644,-2.8208258509695723,3
1.3114644962607325,-2.6546776315021687,3
10.864800397517158,3.0557754454272694,0
1.6182822898694627,-2.858139026062875,3
-9.554562834726038,5.0794994018664745,1
10.494379789402355,3.6141437761355637,0
-10.341038767425138,3.4697216557851247,1
-1.0589297890298592,0.10686598512770296,3
10.149210839111054,3.4316836867733658,0
8.922138777016656,2.376204386158575,0
0.695709943950432,-1.9157327719937554,3
-1.4244172327800066,-7.8350688907232415,2
1.4083503594726228,-1.7750082700227943,3
11.188620692619207,3.013775733110866,0
11.034695631522018,4.354839924023295,0
10.06886348626543,2.3993834949932875,0
-9.98591032974582,4.293575500468077,1
1.3246788126750677,-0.3467619570620931,3
-0.012872201477702738,-8.917473720917942,2
-4.529645543846095,-10.94804683713451,2
-11.283399155315173,2.501357975407453,1
-0.24747577659476638,-1.2923945769616623,3
-10.244083308040583,4.023407175191636,1
0.5058768442216014,-0.001485443975642653,3
-2.4559925747165425,-9.738013624710936,2
-3.371473831378612,-6.502616410272029,2
8.963687165103975,3.6950450796738283,0
-2.970117071703766,-7.967860809112206,2
-7.953908476380098,4.78340205836286,1
-8.08097257970147,3.4681149086866903,1
-8.572552719054563,6.458812172694887,1
9.62294282099091,4.249042473985587,0
9.876034536305502,2.657090905865516,0
-4.536435753031567,-8.135678569082664,2
-0.348049452407446,0.9912421656824439,3
-8.591342974215326,3.091867617699747,1
9.917917424501553,4.070355950088906,0
-10.401621010982941,4.800409765579671,1
-1.3931001644905099,-9.789075209815994,2
-8.395718073339935,5.605171937700101,1
-4.184593279738052,-10.050065693448982,2
0.883430718557055,-0.3651590134137933,3
1.1891356216748457,-0.6205209884587649,3
-10.938491478194255,5.145937693266179,1
9.411680109343699,2.5930975044046765,0
1.9944690569936427,-0.674086492564269,3
-2.63570585072665,-8.20838062345149,2
9.578530238960921,3.3256348150763166,0
-4.913082994250655,-8.90333572714944,2
-9.37163987865164,5.104192115929621,1
-11.023281895015089,4.164020781949329,1
-4.389628263943214,-9.766654740710882,2
8.21618021529407,3.564995785590233,0
-3.9637860035903163,-8.820156232717562,2
-8.713645929861318,2.8678602939843802,1
1.9118843787727922,-1.1516453130073119,3
8.701703122271503,2.2659690786428746,0
-10.700173540318662,4.119276229218832,1
-3.4037270811896647,-8.969877454818864,2
-8.3196921281498,4.276748157842863,1
-2.587968925273773,-9.321603046542757,2
8.374743019649927,2.757858238412912,0
-9.527541254867002,5.362499443834196,1
10.230214398693192,4.746988172979905,0
-9.609904889522076,3.9577063910008503,1
-8.444686690071741,3.1333744355221236,1
-3.781358977032114,-8.449260640429307,2
10.930175356772192,2.639825911433384,0
-9.40353655371006,4.219926504369349,1
-0.9843594851393203,-3.2617499473199714,3
-3.4649347968155926,-7.491502348740383,2
11.109060450173596,4.016356867715042,0
-11.056602031942841,6.077966361921542,1
8.216022331766323,5.077220119783426,0
1.0369537850098602,-2.127701469534854,3
-9.930868663410223,6.006276013998889,1
1.0322622633851708,-1.1109249481693495,3
-8.522684964089763,5.706346090354408,1
-3.3488218559382457,-8.074214686744002,2
2.8460172330649964,-1.1567132282353219,3
1.3735368363822236,-0.5885494170812698,3
-10.500384411039178,4.475028662595546,1
9.382500806993718,2.8111223870298736,0
-3.4022930245594996,-6.063370156645508,2
-3.209207096292526,-8.142835881966601,2
9.212586698011568,1.2889872670063611,0
-9.685010812014504,3.100763583413471,1
8.840107644459868,1.4718646358690597,0
8.871715418535445,3.762020158320393,0
-9.219819435930381,4.972652254995129,1
-0.7248170794205606,-10.246963877149504,2
3.0320380906184923,-1.9853428575653662,3
-11.345277695523746,5.520741573847096,1
0.467534233742822,-1.0586124043947265,3
-1.1534851567903932,-10.025929284663237,2
-2.6455051600676596,-9.186436631408636,2
-3.477688019856005,-7.836051948524718,2
0.9760356695189489,-2.3710369874943162,3
1.4043309806035498,0.29562127674390215,3
-9.140671910635865,4.021969849994418,1
8.904176659964113,3.150680556367924,0
-3.228008697134702,-7.869327734733694,2
-11.05923831680877,6.400649125049366,1
0.9962403775485741,-0.38705236469107196,3
-2.465953103012631,-11.153274765782166,2
-10.127955170345347,4.157504781091379,1
-7.006856111480262,4.014187428387305,1
1.4481639199308765,-2.3540519150213113,3
-10.141306365851579,3.9043317667239603,1
-5.711405122059545,-8.659675176133703,2
-2.620957959995478,-7.464147181641032,2
8.963663267682524,2.875803863537651,0
-9.683070654804615,3.524648715172978,1
0.26306180872457263,-0.8283450290301237,3
10.02838594773426,2.8797344580810327,0
1.0578010174102572,-0.8244865776252773,3
1.4304382003975562,-1.5634914556733839,3
10.270550335250114,3.7379700913082785,0
-0.657767176382722,-7.874063588379222,2
7.033812321334633,3.261364201150664,0
-1.909066075767329,-8.881491281481551,2
-4.473351167751192,-8.004875250761001,2
-9.945613919926727,3.599890696943658,1
2.199900935344567,-1.3659581594072194,3
-9.45630996006518,4.93133082592302,1
8.993540835729776,3.9474502806662453,0
2.1793384949574053,-0.5340317446178436,3
-8.148255352552233,4.830798726690067,1
-2.126118498469142,-6.530450332721843,2
11.609458751659117,4.948964080301451,0
-3.4780649482550876,-8.081506264215328,2
1.4382281605141138,0.6917366814085715,3
-10.100277530980792,4.825493009150287,1
-2.3690252988083875,-9.71574151143577,2
-3.503560051013867,-10.840386869921243,2
10.680993189385198,3.488451768188692,0
-3.0109633061397254,-9.08721796421758,2
-6.831944457099366,6.319569782834808,1
-4.051266864986745,-8.006456460310366,2
8.65158423827773,5.212748836962321,0
-10.100487425970085,4.662486355957739,1
-10.095460641436672,5.381284810587368,1
1.9708371737906734,-1.1751887838852677,3
9.642796749019682,4.244324657518281,0
-8.713444791999637,5.700465919892802,1
2.0540364834835843,-0.7694506800459842,3
9.043419194824791,2.6914215961886385,0
-10.25283956222203,3.419799566147983,1
-3.394156011305761,-9.890090947697134,2
1.805567974626312,-1.2097018157190942,3
9.379839117893919,4.456043336444257,0
-2.2992411509493396,-9.177890309916954,2
2.174072359889555,-1.0522769229404594,3
0.7633252061362771,-1.1679967629619883,3
-3.5428649214591594,-7.099650377762607,2
9.20982576189199,2.360306753774215,0
-10.980151719115373,5.362645198403136,1
-9.579994420186155,5.4518509740568115,1
-4.103063011018806,-9.384623513372608,2
-3.762296937936724,-9.407509251089179,2
0.7182349395952733,-1.3033810458151665,3
-2.7688349098933545,-10.253839434193253,2
-1.1825505558877514,-8.456477662666353,2
10.624361417191666,4.0342018999456,0
11.545810811350172,3.970172740343533,0
1.0108460737118772,-0.7508521326146922,3
-3.108913871009921,-8.460236772887441,2
-0.13689960740356755,-1.0325383812143085,3
8.685927111901792,4.360750996839111,0
-10.11490166305877,3.9271275070656326,1
1.0449751227273136,0.4455142163313872,3
-9.87192475025662,5.119687314527215,1
-3.60872998244659,-8.490583444010818,2
-3.5995932570405955,-10.238509187654751,2
10.100237889661116,4.51064655798594,0
-11.721507436956522,3.4134059480055345,1
-4.935416831742012,-8.359587946392978,2
-9.97432897831366,5.077315304349896,1
7.875597527405948,1.951276064187824,0
-9.223566452376623,6.304851878638163,1
-2.167646456667378,-7.349042398666565,2
-4.468527913291122,-7.891599227747216,2
9.073755071655095,2.9096073301866863,0
9.456284316291185,2.8445478858246167,0
9.069380753754025,3.8022531821309817,0
-4.047067300897546,-8.190998584012828,2
8.915665207030447,4.230532444423338,0
-9.216780798900052,5.797094239019784,1
-8.926748779163946,4.881283531993869,1
-8.75994684502585,4.2018744362159,1
-10.091588834114779,3.8888568605543954,1
8.561697034937104,2.3732053686676533,0
1.7706414072991077,-0.47975376824025573,3
-0.20819387805000122,1.043437945112522,3
-3.39647050520321,-8.674503967538898,2
8.685154474344628,4.577897591701662,0
0.11757788697886706,0.04619742163418472,3
-3.608600197895578,-7.898689943194084,2
9.625877725329573,4.933492097267443,0
8.949518232666795,5.198759292835305,0
-0.16557215116429425,-1.3811714109518947,3
-2.390677935266421,-9.451869908267575,2
9.6918934613852,1.8907908842122718,0
-10.8613511628653,5.514680212062649,1
-9.357387783663912,5.600408439073598,1
-2.5386746478676487,-9.540860160205153,2
-9.993143809284273,4.934641172305373,1
-11.385929147859432,8.11596890125519,1
7.797424443595678,4.406606724668837,0
1.1305749106418326,0.7433872454951136,3
-10.036558563773157,5.5515556630183465,1
-1.9463317001780465,-9.261719507016874,2
11.825362320536284,4.343638290023895,0
-11.05006346168054,5.825505233135089,1
9.286956482887366,3.090683851662183,0
8.39574324112387,3.817032776838032,0
9.084281770833249,3.1953328702672206,0
-4.197883941643771,-6.966204546748974,2
9.303105320034959,4.932992894629145,0
-8.398430342055548,4.474629532116111,1
-3.3744999133022584,-8.940061677989823,2
9.654847398530695,2.5441158314571375,0
-9.8611760558931,3.768971840364716,1
1.8830677808049558,-1.526282041351392,3
-8.045741635262631,4.508648731021286,1
-8.011497223850187,4.767467274285734,1
-3.131812885620471,-7.8013946919686665,2
-8.774825555788482,5.523502061915674,1
-10.32326267981766,3.75956694740391,1
1.9777198949882413,0.1365080345376899,3
0.7694116098633188,-1.9371989067145923,3
8.708739347590893,3.414476366956739,0
-9.547510472151101,4.7619939676104845,1
9.54140649987187,3.4192516477435846,0
-3.93874784148844,-8.685688700898693,2
-4.62001209425736,-7.029994291255973,2
9.679601166449956,2.841432326418148,0
-2.5578802033852375,-8.773382157016744,2
-1.583669934311703,-8.242327006290132,2
9.876488432822208,5.590097349884463,0
